ID,Pressure,Time,DeviceID
4D4EE3CE-179C-8557-8CA7-6D10BB0A428D,50.909,02/12/18 4:00,40
7A2EAE04-8896-A4A9-73A1-69BF3CCB525C,49.614,02/12/18 5:00,40
F5390BA4-5D89-7040-99FC-FE22E90376A1,51.859,02/12/18 6:00,40
FA706AA7-8CEC-4656-4167-DAECBE946606,47.137,02/12/18 7:00,40
93197603-1BA8-9139-9978-C84041A593D7,49.427,02/12/18 8:00,40
5D35B395-5291-6A22-635A-CE68E3314AAA,47.115,02/12/18 9:00,40
9DF69B96-440C-250A-3A2D-35B30D9216E1,49.474,02/12/18 10:00,40
C0AB5414-534A-54A0-A0B8-4A3400C57BAE,52.210,02/12/18 11:00,40
1E01F482-0579-6D40-2380-CFAC6D49779C,54.055,02/12/18 12:00,40
9E28CFB1-8017-2127-3658-C72114082B54,49.097,02/12/18 13:00,40
AE693000-64C9-5598-99D4-CB0918B0574C,53.661,02/12/18 14:00,40
A71C93EB-62FB-4481-0EBE-1F953D446D1D,49.253,02/12/18 15:00,40
B2816AA9-949A-63CB-58F7-F541F1F87585,48.498,02/12/18 16:00,40
2A2980A3-1138-020F-2B28-88A54EF220B3,52.427,02/12/18 17:00,40
8438DD3C-9990-77DA-948F-A22BA8F10231,47.839,02/12/18 18:00,40
2A248CED-1F05-0246-68D4-BBDE8EA502F1,48.989,02/12/18 19:00,40
CAD7DF67-19DA-0B18-4108-4EC2DF179CC8,52.236,02/12/18 20:00,40
97A0F161-30A5-537B-3F00-E67CAF9E17A9,50.551,02/12/18 21:00,40
1B397F60-735E-808C-50EC-6A5A364F8350,51.465,02/12/18 22:00,40
E61D549D-4957-5DEE-5E21-AA6E88AE2DC0,46.366,02/12/18 23:00,40
8C165CE2-15D9-8069-5399-54BB94A85D23,49.702,03/12/18 0:00,40
C9DFEEB0-9AB3-772E-1956-B68D880642A0,47.578,03/12/18 1:00,40
2A8CA20B-147C-5A56-A256-B37BC95616C2,46.777,03/12/18 2:00,40
E5428883-52F9-0507-4A9D-4A26602D4C3F,48.815,03/12/18 3:00,40
F2A66A8A-6C30-2845-661D-2D0408410E8D,55.281,03/12/18 4:00,40
D07DD940-47E3-380C-01C3-D90EA8781E4C,53.519,03/12/18 5:00,40
EAFC7137-98EF-9D9B-0E5E-EFD9FF300A45,51.858,03/12/18 6:00,40
0F44B60C-27AF-0027-6461-548C9E36A55A,46.707,03/12/18 7:00,40
FE9560CB-53F3-920B-3EBF-3C6E1E7E82CA,48.957,03/12/18 8:00,40
80267CCA-8DFD-53B3-71EF-366C06B286AE,41.952,03/12/18 9:00,40
40722CDF-4A58-0832-2EAE-7C4F2D528360,53.710,03/12/18 10:00,40
D9885410-4567-4689-718F-14DCFA973683,48.731,03/12/18 11:00,40
90CF1790-4515-9C81-A25C-B26C46477432,48.306,03/12/18 12:00,40
639D60DA-3581-2754-9337-B783861E4319,46.757,03/12/18 13:00,40
897D6E74-0935-5878-7EC1-97AA4F587730,52.748,03/12/18 14:00,40
2A65C504-942E-84D0-4631-F4F410DE4905,50.624,03/12/18 15:00,40
D2C29F8D-97CF-18D6-07D8-5D83204C750D,49.808,03/12/18 16:00,40
8A6BAE2B-571F-5340-175D-900E28962423,55.085,03/12/18 17:00,40
E61484DD-6BA8-1B6B-3991-15C2730C1430,53.800,03/12/18 18:00,40
D25EDE5A-376B-6A56-1858-07623BE76C44,47.977,03/12/18 19:00,40
F43AA1C7-4F06-8EE1-A385-28AB1E2C5994,49.033,03/12/18 20:00,40
ABD00ADF-7DB0-7AAF-30EB-3C349CB67651,46.450,03/12/18 21:00,40
CE4B5EB0-1D41-1ADD-A213-61C593A9945C,49.395,03/12/18 22:00,40
B1080396-7115-0EE7-0FCD-F03681A24026,55.745,03/12/18 23:00,40
6EF32089-A313-4D1B-4DBA-2DF074307204,49.001,04/12/18 0:00,40
C93779B5-4AB9-32E2-1237-0E4E6FF01EB3,47.928,04/12/18 1:00,40
9CEE03BE-3561-5F92-1A03-58278FEC0939,52.259,04/12/18 2:00,40
2F4986AA-6F7B-1E12-32BE-20E1CF7B7371,52.639,04/12/18 3:00,40
4A563B21-93A2-2BEB-6FD3-E06CF3250830,50.648,04/12/18 4:00,40
59AC290F-0548-2026-A48B-6E7BDD210887,49.901,04/12/18 5:00,40
DA323C51-5265-023A-4376-C3BCF2043FD8,49.042,04/12/18 6:00,40
31DB4A38-1D54-5E6E-7994-7DE2D9960CDC,50.530,04/12/18 7:00,40
9A2CD918-3480-1793-A5B8-A85FAC781A79,54.894,04/12/18 8:00,40
C694C0C9-6651-181D-57C0-6C0784D69FDC,47.823,04/12/18 9:00,40
AA9FD09E-9F86-3B50-89FC-460DD8B304D4,48.016,04/12/18 10:00,40
471701CD-828F-3230-55F8-5553A4549D3A,51.077,04/12/18 11:00,40
EEBF3949-3BF6-3E7B-859B-5C2A6BD26263,55.470,04/12/18 12:00,40
71B19F6C-6D6F-8657-8019-646F80AF9916,46.998,04/12/18 13:00,40
8CB2A657-8A9A-87DB-20E0-3DC9FF9969F8,50.605,04/12/18 14:00,40
CCC76B8A-6F72-87E7-A3E6-4743921F758D,47.439,04/12/18 15:00,40
E9B7F715-2942-A02F-88A7-2C1B45DB19F6,49.011,04/12/18 16:00,40
4B5D5762-0523-56BB-83A7-1764734B5492,53.958,04/12/18 17:00,40
A3B528E8-A530-5549-68EE-D867DA1F56FD,48.512,04/12/18 18:00,40
1185BA32-7103-5952-068A-00571EC62E22,48.953,04/12/18 19:00,40
B3DABE2F-1BC0-94BF-734F-BCA3789766C5,46.676,04/12/18 20:00,40
CF26FC24-6E7A-779C-2983-BC7C6A9F18AF,46.778,04/12/18 21:00,40
C4006454-A6FD-9296-85F9-72EE72DA5384,48.269,04/12/18 22:00,40
41CBEF2B-13A2-3247-9334-13DEF3E84176,49.305,04/12/18 23:00,40
F3591A6D-3BCF-61D8-00CF-7FEAF3CD4102,44.381,05/12/18 0:00,40
8E6E9A43-04AC-92BB-8A99-8A29B93F304D,45.388,05/12/18 1:00,40
46135D01-6F20-3C1B-8703-5E7B1583A653,48.618,05/12/18 2:00,40
A548812D-5961-11A4-75CF-2C0C903E009E,49.078,05/12/18 3:00,40
C0ABDE17-4DCB-4E33-2DBF-086D60B912FA,45.044,01/12/18 0:00,41
6CAFCDF7-1C34-7824-6F0E-10CA1CEC35F4,52.765,01/12/18 1:00,41
722DC287-09DE-6193-2A1E-2E51351D32DF,50.816,01/12/18 2:00,41
3A4827FE-8899-1CC6-1145-29F9E3709E44,49.499,01/12/18 3:00,41
86F9EC7E-9CF4-842F-958F-94752FCC39A7,49.247,01/12/18 4:00,41
1426FEC8-5C21-78DC-0663-EC97CA2278B9,42.317,01/12/18 5:00,41
571C2413-4171-9F97-64D1-46DB790B9830,50.983,01/12/18 6:00,41
E306BE12-4313-2324-6D08-4914D7F181F3,48.436,01/12/18 7:00,41
C9EB3751-7A9E-87A0-53A7-86FC8F516C38,45.679,01/12/18 8:00,41
EC681095-197D-8518-187C-AF0715EC7895,46.722,01/12/18 9:00,41
4C3420C6-0C3D-8932-6AF6-8A49C07E9924,49.618,01/12/18 10:00,41
352B1435-5FFF-565E-3110-0AEA7ED2849F,52.934,01/12/18 11:00,41
E4907166-6240-9270-1FC5-60984E8C2E69,48.188,01/12/18 12:00,41
71D0BA98-6D75-5319-92E8-AE81C9D098A6,51.896,01/12/18 13:00,41
E8A86EE4-5B42-3137-590C-09AF79124974,47.526,01/12/18 14:00,41
36FD5B13-75BE-909E-8531-E520A10222F4,46.596,01/12/18 15:00,41
DFE30B54-749B-8D3A-4D19-F98590492075,53.265,01/12/18 16:00,41
E295762B-94D2-3C9A-4FB8-CC3B6F555B61,50.345,01/12/18 17:00,41
B1ECA853-7DBA-9983-308F-F9102FAB6292,48.513,01/12/18 18:00,41
F71EEDCA-52A6-4E62-0BBD-35522BDF2293,49.160,01/12/18 19:00,41
25C4CE16-1ECC-0C9F-7FD6-4F689426424A,50.538,01/12/18 20:00,41
16B732CF-0945-192D-2F17-47F258B389CC,49.489,01/12/18 21:00,41
982B5DF9-08AD-9C54-016B-AA88030E1FA4,51.589,01/12/18 22:00,41
B52BCE60-799A-851F-2524-37CDA4ABA42D,53.140,01/12/18 23:00,41
A9DD6BEB-8036-0D77-44D4-4D92322B2B69,49.569,02/12/18 0:00,41
282B8EE3-0661-62BC-33D8-02FFBF61143F,47.126,02/12/18 1:00,41
3C9DEEB2-55D8-9732-7750-51978C1B1F61,53.983,02/12/18 2:00,41
BAC5501F-1E48-502D-92CE-AAE701D59E8D,47.444,02/12/18 3:00,41
9C8C17F4-9632-9ECF-7624-7C1C93D15D09,46.100,02/12/18 4:00,41
F53351BF-822A-7B16-7D1C-63BC6A738EB2,50.297,02/12/18 5:00,41
49836164-75B7-61B2-A2EE-2EA244B4821D,52.597,02/12/18 6:00,41
8C96F536-0013-5E7E-403A-573497B55158,45.521,02/12/18 7:00,41
DB38C428-7E21-619A-7472-AFCAB8B1A2DD,51.948,02/12/18 8:00,41
76F04100-2A3F-242C-0BBA-6C53C4503231,42.921,02/12/18 9:00,41
EC857C1B-228D-71B9-80DE-BBE9CBD72874,54.455,02/12/18 10:00,41
ABD30DDE-3605-7DA7-11CD-755335DD8816,47.859,02/12/18 11:00,41
C43A8666-1796-415B-12D4-4FA893B7A485,50.304,02/12/18 12:00,41
6845B37A-8D14-2B26-7AE9-5DD3AF4D50E1,54.065,02/12/18 13:00,41
C63F1D47-87B9-117D-58C0-4D2EB4650F8F,52.135,02/12/18 14:00,41
FAD4AEF5-6EFA-8461-5A85-9E40462F1BCE,49.034,02/12/18 15:00,41
E47DD722-A0A1-A5C9-9F41-E0EF5C086F8D,54.609,02/12/18 16:00,41
7B20A3FE-9897-2B1D-0AAC-2108C7CB76F0,51.070,02/12/18 17:00,41
3ABF5EB9-647A-A700-A7AF-FFFAA6CF2398,49.800,02/12/18 18:00,41
12086223-5AEE-1D15-3C66-CE77981438AF,48.465,02/12/18 19:00,41
7225836B-9D91-2504-07DB-52EB30650300,48.617,02/12/18 20:00,41
6DD3982A-4F31-31C2-0317-0ABCA4ED9A1C,47.156,02/12/18 21:00,41
099409E2-8FBC-0D01-71B0-811E26A73C0E,48.722,02/12/18 22:00,41
A1D221BB-5D62-6A66-A58E-535EF5BA615E,51.418,02/12/18 23:00,41
DA33B51A-39CF-9696-8CAB-59CC7B870D0F,51.477,03/12/18 0:00,41
22F64DFD-8C16-2D03-0C7B-961D754F1F7A,57.195,03/12/18 1:00,41
D802EC12-661E-0680-3DBD-4BFFD99C7278,49.366,03/12/18 2:00,41
6CC1A757-33BD-6C17-8D13-0DC100093E0F,51.874,03/12/18 3:00,41
2D7B7D14-0D66-A1D2-548E-C4C892357C84,52.158,03/12/18 4:00,41
620B9A2F-4638-0493-40A4-D9AB4E147BF6,53.027,03/12/18 5:00,41
89DD70D5-6664-4D82-0A20-373B995634B4,49.714,03/12/18 6:00,41
656D92D5-2546-5D45-9EAB-BBE9F6B19002,51.338,03/12/18 7:00,41
C40515E8-2DF5-422D-8B32-4AAEDBD66DCF,48.034,03/12/18 8:00,41
3D9E6AA9-501B-38BD-9D5E-1AA5A8FEA11C,46.795,03/12/18 9:00,41
4C19A9A1-386D-05E8-774D-0AEBE58756B7,54.633,03/12/18 10:00,41
E53E7B22-9406-6CA7-20F1-45A30F508D7B,46.203,03/12/18 11:00,41
BEFA5202-204A-627D-6B8C-3989FBF26D8B,48.105,03/12/18 12:00,41
8DB93855-4DC3-7F2F-37EF-6339D7073058,53.401,03/12/18 13:00,41
4BEE5D31-4305-5B3C-50D0-27C4BF960641,46.739,03/12/18 14:00,41
74438A9E-1357-A143-865C-E7E46FF43810,50.692,03/12/18 15:00,41
E40EED54-975A-8DD0-5BC8-54D5E0AB75CF,49.545,03/12/18 16:00,41
6F0EF586-9CD7-967B-916B-F7F007CA846D,53.037,03/12/18 17:00,41
CD10A86A-73B2-25F5-1A13-023BF8550159,45.950,03/12/18 18:00,41
9D4BAB78-52AE-730A-93A3-B82FDD5B1D8E,49.307,03/12/18 19:00,41
7896B3A0-5F02-40FC-4B22-C38FD8DE9B9D,45.994,03/12/18 20:00,41
817A8491-313D-0691-8A14-26FEAB0C941B,50.764,03/12/18 21:00,41
06AB6D64-8407-0E7F-1407-712897375E86,52.711,03/12/18 22:00,41
D7F97CCD-9B2F-0714-40E3-717F5965461F,52.975,03/12/18 23:00,41
B145D051-4C3B-6093-6513-C0F1CB858FE3,47.640,04/12/18 0:00,41
C6C92E19-9144-4473-79B0-786A6B6584EF,45.323,04/12/18 1:00,41
7143F0D6-6F19-2E42-9DB0-02613E1A985F,53.864,04/12/18 2:00,41
9590E12C-12FB-93DF-509A-F6D8FBEA6AC9,54.195,04/12/18 3:00,41
7444BA07-7F1E-3F75-6DD5-79F513F837AB,49.365,04/12/18 4:00,41
425A6490-5A9C-2A57-2BC0-0206EAA90A78,49.763,04/12/18 5:00,41
1888312F-4698-02AC-7F06-F0273E4B76DD,51.438,04/12/18 6:00,41
4BB39FB1-6BDC-4561-9C81-C004F1EA3E0E,45.105,04/12/18 7:00,41
96F9346B-5BA2-79DB-5739-F53E7F8E177E,51.782,04/12/18 8:00,41
FFC9B34F-09F4-95A9-963E-AB28D214837C,52.059,04/12/18 9:00,41
86EDE480-5A18-0F96-4670-8019B25F2302,46.000,04/12/18 10:00,41
3B13A083-3D95-7873-2357-BC89AF2D18E0,47.427,04/12/18 11:00,41
FCBA98AC-99C6-3BCE-1E17-E86DEAE991B4,51.933,04/12/18 12:00,41
6B370A5F-00D4-5760-471D-EBEC12D087FE,48.855,04/12/18 13:00,41
1C4BB405-57DF-5D17-5595-5E504D5127B3,45.020,04/12/18 14:00,41
E0C0FDB9-71C5-4700-3247-6618499BA5F6,54.549,04/12/18 15:00,41
69D6616C-59AA-547E-53F7-BFC0048869BF,57.044,04/12/18 16:00,41
8C85205A-40AE-3B36-34D5-BF7DD8A02F9D,54.535,04/12/18 17:00,41
A3D9EFFE-A746-4AE8-6A39-CD116CEE0DA9,55.778,04/12/18 18:00,41
10F20472-2F3D-879A-29F4-6CB685317CC4,53.869,04/12/18 19:00,41
6F399DB3-2F2C-7C81-4F1F-CFE6AFC66B9B,48.802,04/12/18 20:00,41
2DB5D6DB-26D7-27E0-4FAD-5676D6818915,53.227,04/12/18 21:00,41
42DB3F4C-211A-0256-6E74-3743B02688E9,46.746,04/12/18 22:00,41
FA35DA9B-351D-2778-6403-4F2100148E58,47.873,04/12/18 23:00,41
B67FAF2F-5BC0-120D-09EE-467E3FA11F03,50.866,05/12/18 0:00,41
1B821841-1B57-3924-496E-7997B1EC5FAA,47.975,05/12/18 1:00,41
5CE923D9-4C76-3180-6AB4-7030984B9D3D,47.604,05/12/18 2:00,41
64E61B4A-A72A-80C1-6E9F-84D7F7B83919,53.638,05/12/18 3:00,41
3860AAC7-9FC3-7D50-369E-B04C19EE5B4B,48.265,01/12/18 0:00,42
2CEC9912-5503-1BB1-35DF-1E7283487339,46.908,01/12/18 1:00,42
ACE49003-0EF7-24E8-2923-7CC4ADE8029A,48.769,01/12/18 2:00,42
17AB776D-7E13-6F0F-128E-BB7EB4622892,47.915,01/12/18 3:00,42
E2771E02-431E-54C4-44E2-2B68A8E42230,57.431,01/12/18 4:00,42
0285A2C2-1D52-6B19-0B50-BEA6F88E1693,50.835,01/12/18 5:00,42
71515628-3FB1-71DA-6D05-328D219B29DF,53.514,01/12/18 6:00,42
0ABCCFD0-592C-9D70-6F64-C7BE73E43597,49.318,01/12/18 7:00,42
B521EFDA-4CBD-068F-178C-1D4EBCB29CE8,51.724,01/12/18 8:00,42
B88B7840-491E-5B86-73EB-06C4622C3166,47.312,01/12/18 9:00,42
77C3AF03-04CE-04E0-3739-5336B083A346,52.614,01/12/18 10:00,42
BCF00773-2C49-991A-0D8A-992076AC61E0,54.360,01/12/18 11:00,42
552736AD-A5D7-4088-6322-706EBEF64577,51.662,01/12/18 12:00,42
D6984603-1EAD-2BE8-707E-6EE7FE6B1740,51.780,01/12/18 13:00,42
349754CE-8B0B-51CF-07D0-27B6217A479B,48.250,01/12/18 14:00,42
E67EF8FF-609B-219F-2AED-771B84D8214E,43.307,01/12/18 15:00,42
31F2E28B-3C68-2F4A-1F45-199BC56288FC,49.603,01/12/18 16:00,42
B75F06A7-5C9D-0809-0235-644F645CA16B,52.801,01/12/18 17:00,42
95705091-8EB7-5BC0-7D81-39C7E78415D4,44.770,01/12/18 18:00,42
FFCEBA66-9EEA-3833-A43A-321646E43C86,47.673,01/12/18 19:00,42
B5F6324B-652A-4BED-6DB1-31F6F9FD5F22,46.069,01/12/18 20:00,42
398CE7C5-8A69-43F4-A69B-5C8DC1262D30,52.593,01/12/18 21:00,42
9ECFE82A-46F7-26F3-3FD1-2D5C09459423,45.413,01/12/18 22:00,42
5F2D050D-3EEA-1F4D-474F-13AD6C29691D,53.389,01/12/18 23:00,42
047BCAA4-8339-8907-662B-F817524662A8,53.052,02/12/18 0:00,42
72C5AC68-294C-7A16-30B0-23197A77193E,52.014,02/12/18 1:00,42
9FDB9349-459E-2EEA-6D87-4660DDAB3ABA,48.629,02/12/18 2:00,42
AC32E872-5B02-929F-A294-CBE65C8F5166,51.932,02/12/18 3:00,42
FCD834A1-58BB-4358-92A4-DDA9FE186B66,50.201,02/12/18 4:00,42
58B24B04-9C67-6CE4-1C82-B622BAA7090C,47.710,02/12/18 5:00,42
BBE4B4E8-5AE6-123D-A02B-C4878F326A04,50.822,02/12/18 6:00,42
458FCEAA-3F8C-094D-8EF9-DDF304122694,50.438,02/12/18 7:00,42
5E8DA9DF-03DA-1156-5744-7E08EA4E11B1,50.385,02/12/18 8:00,42
18D36A90-6D4F-02A2-5AB7-D4FF47332A14,51.258,02/12/18 9:00,42
48A8CCA0-5FEB-24CE-9B8A-C2878DD17BC5,49.735,02/12/18 10:00,42
39ECA949-4A79-23AB-80FC-220FF38C2B49,49.869,02/12/18 11:00,42
DE1925F9-92A1-9D2F-4ADE-25565A5B44C7,49.149,02/12/18 12:00,42
306CA5EB-9094-1934-680C-18F8819F7A59,48.621,02/12/18 13:00,42
7C65776F-5966-5ECA-7CD7-E6511846904A,59.583,02/12/18 14:00,42
88300CD7-462E-0DEC-1606-58909DB15865,49.277,02/12/18 15:00,42
222F77F1-2A6A-9745-15B2-51CC11F08A8E,48.663,02/12/18 16:00,42
659042E7-459B-82CA-A4C4-C9A4A523904D,54.182,02/12/18 17:00,42
1A0E1CEF-5E31-772F-8E16-D0E9F74CA781,52.206,02/12/18 18:00,42
B43C868F-5660-4E9A-9CF2-CD9EC25B9746,48.629,02/12/18 19:00,42
349652D0-38CF-4F6D-43F6-ED1AEC602E0B,54.251,02/12/18 20:00,42
12DE24B2-42A2-61B6-0384-846023258E7A,54.439,02/12/18 21:00,42
F7422A05-273E-717A-412E-F2E56BD793CA,51.353,02/12/18 22:00,42
E77D8ECC-A32F-3E47-268E-5CEA36FE7B82,51.838,02/12/18 23:00,42
745E2B05-48C8-30A2-8842-3D7953DF38CF,49.730,03/12/18 0:00,42
1FF5D5EE-5A08-6F9E-48C1-BB927A1E3335,49.051,03/12/18 1:00,42
E9BA458E-763D-27F2-6C23-ABE0F9727005,48.552,03/12/18 2:00,42
77C1DAC2-2453-67A3-7113-501397B52A33,51.762,03/12/18 3:00,42
BBC8964B-5B23-5141-A2A9-E607BDBD5C54,49.990,03/12/18 4:00,42
20CABF5A-36AA-844B-378E-4E38823D92F3,43.538,03/12/18 5:00,42
12FA2513-3909-1E25-A249-347AA10E6C97,48.935,03/12/18 6:00,42
6572584F-0227-796B-2A31-964601C68B2F,48.509,03/12/18 7:00,42
EEEDAF7B-69E5-0741-455C-BB101A7C3BEE,49.505,03/12/18 8:00,42
83F2882C-285E-0147-0F21-3CD664F4755F,50.040,03/12/18 9:00,42
80A1A576-277F-0D17-939D-5D67ED3A2D25,48.414,03/12/18 10:00,42
9B2C657E-8BAC-105D-3980-BAAEC9F4273A,52.330,03/12/18 11:00,42
FBCDC5C7-79E3-243B-6DF5-9A1F5BF88927,53.653,03/12/18 12:00,42
DCFAB2C4-3426-9CC3-846B-E4B387504846,50.345,03/12/18 13:00,42
05BFBBAA-2A5B-7681-32B3-85E7825A7025,52.681,03/12/18 14:00,42
BAC9DC19-954F-7164-542E-74CBB3254DFE,45.919,03/12/18 15:00,42
85884237-7653-9024-61C7-9CB3CA2F12A9,49.116,03/12/18 16:00,42
24B1F7A1-6773-235F-09A9-A2B529B07B29,50.381,03/12/18 17:00,42
65D73418-4BA5-317A-353C-7921BA429C36,51.905,03/12/18 18:00,42
298C71A1-81CD-9DE6-A6F4-75DC08553457,47.616,03/12/18 19:00,42
D4AD8B93-72EE-86C6-9769-F5765DAB8538,54.969,03/12/18 20:00,42
DE7695E8-3B4F-2E54-40F4-4BC10BFB2AF4,54.567,03/12/18 21:00,42
81042A5D-03E5-0445-4D31-D4023A733321,50.662,03/12/18 22:00,42
71858610-6420-6FFD-10AE-4A54E1870D9F,48.348,03/12/18 23:00,42
70CCF7FB-146B-22DB-3EA1-DBA4A891006A,44.744,04/12/18 0:00,42
20782111-7F0F-3DEF-0323-FD6F04D52AB0,49.877,04/12/18 1:00,42
D2F1A087-9283-85AE-2FA2-9D01AF7D14D7,50.432,04/12/18 2:00,42
2828608F-738E-8C80-A045-4A49DEAD21CF,47.429,04/12/18 3:00,42
8FE017A8-06CA-A3D1-A1DE-4AFAD1DA96EC,47.119,04/12/18 4:00,42
1B0B0DE3-86FF-A27E-97D1-0B4FBAC40591,54.657,04/12/18 5:00,42
41679B7B-5BCF-A701-282E-D97D2463622E,49.157,04/12/18 6:00,42
B09198A2-1B69-A41F-517B-2140C70672E6,39.720,04/12/18 7:00,42
266D6F45-1743-4E28-3138-CE9148D5222E,44.696,04/12/18 8:00,42
D27028BC-318E-9BE3-50D8-E05E84BA2981,50.144,04/12/18 9:00,42
3F3A7364-5AA0-370C-3897-86CD84E67916,50.163,04/12/18 10:00,42
9560FADD-4E9E-078D-A6FD-877F4B2607C9,54.948,04/12/18 11:00,42
7ED9309F-6962-A507-4DE2-6DDA2B261F7B,49.577,04/12/18 12:00,42
B6C66449-3934-4951-08F9-6E66A0390D8A,49.743,04/12/18 13:00,42
4ACEBB52-74B3-11BE-3F3C-4F00A7E3012E,46.730,04/12/18 14:00,42
2F3DDF5C-0834-457E-A1C9-DA12E7D8494F,48.198,04/12/18 15:00,42
96F2A4E0-5256-4FB0-2337-731B02983021,47.060,04/12/18 16:00,42
B5ADFDB1-91AD-899E-7094-5661241A5DA0,55.156,04/12/18 17:00,42
ED2D6800-79A8-64B2-6D56-AD52D6DF6A35,45.482,04/12/18 18:00,42
EBDFED38-6481-1AED-28E3-01A19EAB388F,48.875,04/12/18 19:00,42
A0A6A213-41FA-4E0F-8FA6-B99A1DBC24A6,50.509,04/12/18 20:00,42
47CD53F9-72BF-1587-7240-25F8BE2B473E,54.228,04/12/18 21:00,42
7A72916E-A276-2790-585D-BC14B2FB80DA,46.765,04/12/18 22:00,42
BAD85D29-7792-1767-10FF-FFE2C193659F,50.840,04/12/18 23:00,42
C96B3067-230A-235A-6875-21B972DD2A40,48.448,05/12/18 0:00,42
F41A4F38-A0EC-4882-6B4E-9FB9821E11F8,46.699,05/12/18 1:00,42
5F4D8B69-2777-92D6-5E0B-599ACEEA23B9,51.478,05/12/18 2:00,42
A221B4F5-A6BB-4AB6-3C8C-5448B597451E,51.846,05/12/18 3:00,42
F021F34C-2560-90F5-5495-2DC9C0A8A6F1,49.198,01/12/18 0:00,43
4A534486-658A-37CE-6532-609752381AB4,49.714,01/12/18 1:00,43
5E1F7CEC-A484-73BB-5D84-A4AFFAAF1662,51.375,01/12/18 2:00,43
3E4D7CCA-7627-2D90-98D0-93CDEEF50DA6,48.910,01/12/18 3:00,43
B0A6D6A4-6530-8E8F-2127-17DD1C040478,50.894,01/12/18 4:00,43
3C2DACC9-8DAC-7988-547D-B9F4A3F77FEC,49.887,01/12/18 5:00,43
0DA177C3-74F5-89BE-7338-2732D95456B6,51.359,01/12/18 6:00,43
A89083DD-0A50-212B-5FB6-9DA9DCA59DF1,49.291,01/12/18 7:00,43
9056A8FE-5EF4-60B5-5094-77CE77871B68,55.988,01/12/18 8:00,43
3FA37D8D-645A-4B9C-2E4F-C07455B9877C,49.698,01/12/18 9:00,43
4DF10496-6B03-2D32-9A2A-1F9B53B15C14,49.506,01/12/18 10:00,43
233F1B76-969B-692C-7076-3E3BC09B9443,51.178,01/12/18 11:00,43
22A046C7-A33B-1CB8-18A3-06DC4D2BA0A4,54.378,01/12/18 12:00,43
B599E7CA-5174-A433-2630-7D817C675B84,46.046,01/12/18 13:00,43
DB6A8DBC-8479-0CC0-9775-42FC65DF5099,45.625,01/12/18 14:00,43
D5E542ED-44D7-9926-899E-6ECD6D4458B4,56.224,01/12/18 15:00,43
7B2FAB58-9D6C-0404-64F7-50BDA0455D44,48.337,01/12/18 16:00,43
CF79A8D0-69EE-8C28-2859-214114D65638,54.244,01/12/18 17:00,43
F5EF3317-11C1-2780-582B-3E2425B96925,49.453,01/12/18 18:00,43
73824705-87AB-A0AF-5EF1-B78D54233E65,50.868,01/12/18 19:00,43
F1A27C78-8A73-3FF6-1CB2-05F8A5AA7CBB,51.921,01/12/18 20:00,43
BF1E6BA8-5B63-0F43-106C-C4FBC0BF75E4,47.567,01/12/18 21:00,43
05D4E6C7-8ED4-4474-9592-59534F7D03EC,46.783,01/12/18 22:00,43
BCE3BC24-3ED4-4169-A11C-9FEFDC1E8D06,47.275,01/12/18 23:00,43
20D30C50-46EC-27DC-A44B-1DF6D4AD0A51,53.195,02/12/18 0:00,43
C4F37FE5-5425-833E-8E74-244E1D685F5D,42.767,02/12/18 1:00,43
2BBE8BFE-9E0C-61C4-381E-D7D279950988,48.072,02/12/18 2:00,43
A2B9B04F-3385-1537-66F9-671F69B485CD,50.051,02/12/18 3:00,43
5405C619-2ABD-0B8F-A5E3-3BE41B121907,50.882,02/12/18 4:00,43
BA67F5ED-2818-34F2-8F1F-B61E9DD23469,52.060,02/12/18 5:00,43
B77AB98B-268F-9268-0B70-4042B3E199BA,46.672,02/12/18 6:00,43
6352719D-842E-3DD0-6F5D-D0DB71068660,51.093,02/12/18 7:00,43
EBB7A2AD-22C9-31CF-71C2-A9EE37ACA317,48.900,02/12/18 8:00,43
85168A53-7B67-0704-A41B-34EC53880FB3,50.471,02/12/18 9:00,43
44AB8B91-43A0-19B6-9E70-DBF23E11A782,48.888,02/12/18 10:00,43
0D843611-4441-1DBB-5F29-52DAE00D48DD,54.851,02/12/18 11:00,43
274F26C9-4C32-2327-4341-D743F7A73873,50.760,02/12/18 12:00,43
1235F9ED-111D-5764-35AC-F87757AB38ED,51.445,02/12/18 13:00,43
D69058F8-4120-767F-2951-E6DCCB1136AA,50.786,02/12/18 14:00,43
D0C8FEEE-67D9-90EF-0EE1-A8B8DFF78940,43.696,02/12/18 15:00,43
F8CB4C44-40CC-8101-963B-F01936504E43,45.328,02/12/18 16:00,43
EE2C9905-3F57-9E15-6F23-DD171B3118AE,50.604,02/12/18 17:00,43
46465DE1-4874-97AE-6C97-6B9F7DBE6093,50.395,02/12/18 18:00,43
21446453-944C-7C1B-833F-A9F060CE9B7A,49.130,02/12/18 19:00,43
6A3CAB8E-34F3-0269-2BF5-6A7D6ABA2230,52.577,02/12/18 20:00,43
EAE959C3-658F-A168-91B0-7A98B3CBA232,53.663,02/12/18 21:00,43
ED2E30C6-09A2-1730-272F-2683569C7D66,51.674,02/12/18 22:00,43
7206E89B-A52C-63EA-3094-72D59CE753FB,48.326,02/12/18 23:00,43
5599202B-4920-9E24-4717-B6DE98CC3A20,48.709,03/12/18 0:00,43
