ID,Water Quality,Time,DeviceID
B3D9505E-3F2D-6974-222A-D4BCB8546646,4.3,03/12/18 2:00,23
F47D8CDB-9458-7DCD-8C94-D3808CD74C4E,5.0,03/12/18 3:00,23
D45D94ED-8B69-447D-32E5-365A25258E15,4.8,03/12/18 4:00,23
F115660A-1A59-6D92-6C5E-DADF8F209900,6.0,03/12/18 5:00,23
8D7A4DB3-88F4-6624-5D2D-154410748D01,5.8,03/12/18 6:00,23
F25F0486-6585-1664-5300-6A595C111F5A,5.6,03/12/18 7:00,23
2D1583B0-22AF-9FB1-28EC-77031D224D1E,6.7,03/12/18 8:00,23
4C50457C-014A-77F2-0664-D1ACF7EE332C,4.9,03/12/18 9:00,23
67D87E03-81FD-6D09-5FD9-FA155D3E0314,5.7,03/12/18 10:00,23
683FE1DE-1E0C-83C6-6788-E18498888D51,6.1,03/12/18 11:00,23
BADBF71D-72C2-51D6-145A-A6C5B27382FB,5.1,03/12/18 12:00,23
34EC8D99-5CB1-5925-2796-E6DC17889C06,5.7,03/12/18 13:00,23
7A5EA2AC-1CB6-5D73-261C-48329004440A,5.0,03/12/18 14:00,23
344A9084-2C16-9CF8-2695-324150E20851,3.0,03/12/18 15:00,23
D55EC886-67F5-7471-11BA-2D16DD74504A,5.0,03/12/18 16:00,23
3A5C7B28-48C8-A14B-373D-848A37CE3403,3.8,03/12/18 17:00,23
A471DD18-0542-77BA-49C8-41FD03098E8F,5.6,03/12/18 18:00,23
1DE35DD2-06C6-371E-9936-67035BF84FF5,2.8,03/12/18 19:00,23
8DDA11FE-1808-7B2B-7082-D3C62953725B,4.9,03/12/18 20:00,23
27C24A21-2723-303C-5AA9-9E8E23C593C0,5.4,03/12/18 21:00,23
CE06F864-247C-A422-3E66-41A22B593448,5.6,03/12/18 22:00,23
EA91FAF1-9570-1DF9-2FEE-743972A269FD,3.7,03/12/18 23:00,23
89B55DEC-69E6-1B35-1AF7-8624877D5030,3.6,04/12/18 0:00,23
3276A1C0-4329-6F7D-280A-85414C267C32,4.5,04/12/18 1:00,23
D098E5E7-12CA-931B-7F25-9CC635C555A7,6.0,04/12/18 2:00,23
398247D1-A6C4-6DBE-9168-382AC70364F9,4.9,04/12/18 3:00,23
242D17D7-53EB-834B-6713-E8F77AD98E6C,5.6,04/12/18 4:00,23
FFAB9A32-1255-4A45-517C-B7DB8F94345B,4.0,04/12/18 5:00,23
86D13107-44B1-52C7-3E5B-928F6E12713A,3.6,04/12/18 6:00,23
A152F649-08F9-7D3F-7FAC-9623AFE571BD,5.0,04/12/18 7:00,23
ABAB0AC2-2D0E-212F-258C-D904B70C8FE1,5.9,04/12/18 8:00,23
72C37354-47F7-51E7-7898-511726ACA6AD,3.6,04/12/18 9:00,23
ED790ABD-9D9F-2843-5B3D-64FC9A9D6961,6.0,04/12/18 10:00,23
77D7E0D6-7F99-80A0-9FDB-EF630DD634E8,3.6,04/12/18 11:00,23
58CB7FDB-513A-2544-1C57-C2F456AE13C2,6.7,04/12/18 12:00,23
BF911F44-186E-A391-7474-AA2F0D968C78,5.9,04/12/18 13:00,23
A7AAD746-97B5-0281-30AF-E0A7BAC335D6,4.1,04/12/18 14:00,23
21D4A6E9-A264-10F8-84CD-8317DD993822,6.3,04/12/18 15:00,23
CD212C0D-2F92-8E26-409D-870C2A104005,5.0,04/12/18 16:00,23
BD766AE4-204A-4697-3058-11F52AE918A9,5.1,04/12/18 17:00,23
E0BC01CD-8F03-6801-7CDB-83D5A3F22AAA,7.1,04/12/18 18:00,23
1940795D-320A-4C0C-2B6B-5CE58A6F195C,6.3,04/12/18 19:00,23
482B0C8B-45EF-74ED-7A19-8F7224AB915E,2.8,04/12/18 20:00,23
005C9438-3263-4E58-413E-F28B21D1244E,5.5,04/12/18 21:00,23
B8507E25-1FF7-204E-1412-C167E3CF1417,4.6,04/12/18 22:00,23
A3C8C3F8-1CFE-647A-8B42-E31F4AF85024,5.2,04/12/18 23:00,23
FFFDB905-013A-5F90-88B6-2A25669735F4,6.5,05/12/18 0:00,23
03EB9EC8-469D-3007-5253-E1D678C14FAE,5.7,05/12/18 1:00,23
F3E486C2-04A7-90AC-69D2-EC8ECB90861E,4.0,05/12/18 2:00,23
4A14DC7C-88E1-9535-31A7-B9E981F347AA,5.7,05/12/18 3:00,23
52AFA530-19DD-30D6-2AB9-744041D74CB2,3.9,01/12/18 0:00,24
845E1A6F-83BA-3CD0-2F2A-32CADC993819,4.7,01/12/18 1:00,24
763AC02F-0961-5730-0FEB-2EA71CF85C46,5.5,01/12/18 2:00,24
2F036386-78DF-503B-94B6-526B610B2EFE,4.7,01/12/18 3:00,24
50B3B4EA-1256-8EE8-65CD-34484181627A,3.7,01/12/18 4:00,24
F08142E4-3392-7B2D-641A-E07F5ED430D2,5.4,01/12/18 5:00,24
E8C3253A-6705-8299-4B88-6C23F2FB2D20,5.1,01/12/18 6:00,24
9B321D91-4993-5A86-8FA3-7791A1D300FC,4.0,01/12/18 7:00,24
3811D452-6EA2-9E53-06BA-3F7E96DB4FB6,5.4,01/12/18 8:00,24
DB873FB8-3A4F-4710-8AF1-D602066D59CF,6.3,01/12/18 9:00,24
B68EF397-90E5-7221-9344-612A4FFC048E,5.0,01/12/18 10:00,24
16651EA7-845B-2B20-10F7-E1CBDB928BDA,4.0,01/12/18 11:00,24
D23AD7A0-93D6-342A-0D1E-9FC02C6093FE,5.2,01/12/18 12:00,24
EAC37831-18F4-07A3-6683-3F63C90D0CC6,4.7,01/12/18 13:00,24
D8517804-4700-61B1-66B1-225CB1DE2531,7.1,01/12/18 14:00,24
E25B4CC9-00A9-8A48-08FD-E8376B2489E8,6.9,01/12/18 15:00,24
93A78C62-1D7B-86CC-754B-BD27EA16A703,4.8,01/12/18 16:00,24
62B9B79D-1BBE-8355-14B8-D79066011085,6.4,01/12/18 17:00,24
7C8E3A6A-8445-3A8B-1E56-C9B97C1C0000,4.9,01/12/18 18:00,24
5AA47621-0C6E-8AB8-7E19-86A0989448CB,5.6,01/12/18 19:00,24
B3893E06-27C7-11F9-1F68-BF947FB76DA4,6.3,01/12/18 20:00,24
7BE59C5B-007D-5DCC-1555-43EF1CFC26F9,6.3,01/12/18 21:00,24
50206D36-241C-910C-185F-1E716A712237,3.7,01/12/18 22:00,24
0C573E93-7E94-5DA8-44BD-C844689E0DCD,3.8,01/12/18 23:00,24
C3ADF337-696A-7AF9-13A5-85A81F0E999C,5.1,02/12/18 0:00,24
74EC45A1-2791-46F4-3E38-EBBEE02D1ACE,4.1,02/12/18 1:00,24
182CB900-5596-042A-2EFD-5707C86C0975,2.9,02/12/18 2:00,24
3BF03D84-2C44-212A-9B51-B64C4D369255,6.8,02/12/18 3:00,24
C0BD3378-7597-3B1E-2CFD-4CE62FA15B62,4.9,02/12/18 4:00,24
FE014D0E-2FBA-4597-6B25-CA1046919AC0,5.7,02/12/18 5:00,24
A9E209D3-0F25-A245-7F5D-D211E3203349,4.7,02/12/18 6:00,24
9FE8BF38-30E0-0A1F-4ACE-379C39531243,3.7,02/12/18 7:00,24
4D490492-817E-04B6-2B8E-FA95D0335623,3.7,02/12/18 8:00,24
40F531AF-092D-306B-04AE-8C0395DD81C9,5.4,02/12/18 9:00,24
83B084DE-3AC1-1712-0CEC-B95CCDCB4870,3.5,02/12/18 10:00,24
3A6993EA-3939-3760-3FC0-062956FD405A,5.0,02/12/18 11:00,24
26586200-9C5E-6582-0402-BD5607EF70A0,3.8,02/12/18 12:00,24
86744244-85E0-3811-53BF-1A0E23AA6FE5,4.1,02/12/18 13:00,24
5DEBE063-36D0-092A-9585-5B6ED2D0007F,5.0,02/12/18 14:00,24
8120E5BB-3AF4-30DE-7AD7-FDFFAC6143E9,5.3,02/12/18 15:00,24
EB3EED92-6509-5F1B-3F20-7182DA2CA62D,3.5,02/12/18 16:00,24
32E4FC69-156E-1E5B-8B7A-F0FE6745265C,3.7,02/12/18 17:00,24
EA523608-035C-93DE-294B-738ADA7C92E3,5.3,02/12/18 18:00,24
58688820-9658-8E25-3B0E-CF065E974F4D,5.4,02/12/18 19:00,24
F77EDF9E-8CA5-24C8-6BC2-734F7D1E01A9,3.4,02/12/18 20:00,24
C5006008-5D7A-9B3D-6689-D717AAF15503,4.6,02/12/18 21:00,24
B1DC4590-8DC1-987A-140B-E9BE5EC01F44,6.8,02/12/18 22:00,24
AA8ACCAA-6C34-31B5-7A36-8514A7902AFC,5.2,02/12/18 23:00,24
35EC33EF-33F4-11E5-37C1-8FB9B2BD1C81,5.8,03/12/18 0:00,24
21ACF47C-009C-873E-4E7A-058C31B7751C,4.4,03/12/18 1:00,24
5ABC08EA-37D4-87E1-92D9-8FE7A26D29AE,5.7,03/12/18 2:00,24
84644A9F-A463-45D0-99CA-36CC591D74F8,5.4,03/12/18 3:00,24
D238C63C-8B6E-0350-336A-9C8A1CBEA1AD,6.5,03/12/18 4:00,24
7F543598-35B5-A35D-4D41-EC9801CE9379,4.1,03/12/18 5:00,24
968EB514-43CB-96AC-6CAA-3B156FC6806B,4.7,03/12/18 6:00,24
56D4E16E-71FB-9D7B-3F0F-C1626DC570AF,4.8,03/12/18 7:00,24
DB312824-45A6-7F51-573B-C7AE12D935C4,3.9,03/12/18 8:00,24
693D6100-2864-6CC3-856B-04D6EBBB2CDA,6.3,03/12/18 9:00,24
FDB1DC1B-6018-A5C6-2F02-778E093C84C4,5.6,03/12/18 10:00,24
8AD99936-7389-5E48-5FFF-67BE0D299CAE,7.4,03/12/18 11:00,24
CD6E0D46-674B-9A8A-0791-34D27AEC888D,4.5,03/12/18 12:00,24
3EE2E7D5-2DBA-5620-228A-3B97028EA4B2,4.2,03/12/18 13:00,24
52CCA99F-0D30-6B1B-9058-0CBEA89D1CA2,4.7,03/12/18 14:00,24
08B280C4-670E-5F57-02DF-33B647D68877,5.4,03/12/18 15:00,24
C3150F26-2B1A-0CD2-6B4B-2828963886F8,2.3,03/12/18 16:00,24
64218853-7832-0B58-3F9C-4DB06D083290,4.9,03/12/18 17:00,24
40FDE36F-9331-343B-3100-8D3FC9084299,4.9,03/12/18 18:00,24
A0A70A9B-3221-A36D-0E9B-8514A6F05126,3.7,03/12/18 19:00,24
20773EE7-914C-245A-60CD-AD6740FF1916,4.9,03/12/18 20:00,24
9F3D9ED5-28EC-3A6B-8D70-212EDBFA8E61,5.3,03/12/18 21:00,24
A7C4D9B9-7E29-A000-070B-FC84C2894734,4.7,03/12/18 22:00,24
E1EA554B-1914-9AA5-6611-BF6DD7C94B62,6.2,03/12/18 23:00,24
698A48F0-1AF7-7DB4-5E1C-CA25487839DC,4.4,04/12/18 0:00,24
EA2EDAAD-24A6-6904-9F7F-2A9F0843806A,4.9,04/12/18 1:00,24
74CD9D91-875E-3E3C-8FF8-BF9FFEB61C91,3.5,04/12/18 2:00,24
B1A2E3BA-8965-3EF6-48C3-7D8E324A5B54,5.2,04/12/18 3:00,24
3B918675-4773-048F-6BDB-69CE229C12C4,4.7,04/12/18 4:00,24
7097775B-5E24-0D02-560E-DBABC25C8342,3.9,04/12/18 5:00,24
FED3C31A-054E-1F07-3EDD-94D72D718A39,5.9,04/12/18 6:00,24
D7CF6E12-2A38-3CA0-5748-19124A6F2581,4.3,04/12/18 7:00,24
6914B3A6-8BD5-1E25-7F34-8C9833965646,5.1,04/12/18 8:00,24
EC2ABF38-8259-86F0-1A36-4D23B51218E7,5.7,04/12/18 9:00,24
EF3B0BB9-64C2-465B-A71F-EB91E0889ACF,5.4,04/12/18 10:00,24
3DE4F821-1410-2504-7332-D7D8575D43CA,4.5,04/12/18 11:00,24
3448C834-5A61-56F0-A04E-1E8F2D533715,5.1,04/12/18 12:00,24
E969842C-A187-083F-03DA-28F25BDD85CC,4.6,04/12/18 13:00,24
8B7D23D5-3455-4378-1C23-FEB93425774F,3.3,04/12/18 14:00,24
E9CA7531-5DAE-9BBA-9F90-80B25C164A30,5.4,04/12/18 15:00,24
DD73CAEA-8B13-12CB-172C-60D8FB6579D2,2.9,04/12/18 16:00,24
1A9A6CC8-286C-29E7-522A-7D6E79844CE5,4.0,04/12/18 17:00,24
5E84EBD3-7060-A0FC-A780-5244EFFF1F1A,5.7,04/12/18 18:00,24
ABD5B96E-86A3-97F6-70F2-C941E87428AE,3.9,04/12/18 19:00,24
DB74D563-342A-2A02-6334-8D6A328B9CB3,3.6,04/12/18 20:00,24
F7865E87-0F60-5F3F-5290-D45E2F2B81E9,5.4,04/12/18 21:00,24
C2486556-13E4-34F9-10BC-7C1E539B7951,5.4,04/12/18 22:00,24
869CBFF9-0137-464F-641A-78219CA317FB,4.8,04/12/18 23:00,24
B7623AFD-76AE-9A64-1C4A-A102DE76A052,5.1,05/12/18 0:00,24
8320DCFB-6A8A-1B77-1D7D-C7F8EFAF0048,5.0,05/12/18 1:00,24
DDE5F84F-1E51-8349-7CA3-D782EDE01352,6.5,05/12/18 2:00,24
BF7F23BB-0973-2BB6-38B5-C093D8CE058D,4.7,05/12/18 3:00,24
805586B5-3B50-6013-1821-907584A0839B,6.0,01/12/18 0:00,25
7E8978B2-53F8-078C-8F89-07F5A67C7BB1,6.6,01/12/18 1:00,25
416234A7-94FF-0E56-6FAA-04AEB1D5286C,5.3,01/12/18 2:00,25
0A8D280F-53A2-3ECF-88F3-A53A63D16120,5.5,01/12/18 3:00,25
2AC38689-A3A1-6BEB-0C88-81FB89E78934,5.7,01/12/18 4:00,25
42B97CDB-9DD6-8CD5-76EF-6A21B8AC8AA1,4.3,01/12/18 5:00,25
2FEAEDDD-033C-70B9-9E07-831C45E7496F,5.2,01/12/18 6:00,25
8543D564-5E60-34F6-80C3-BC501704A3A1,3.5,01/12/18 7:00,25
338F8740-6B6E-4E83-9BB6-0BC2115C0245,5.8,01/12/18 8:00,25
057D30AC-528D-74D5-5139-589E4B3B3314,4.9,01/12/18 9:00,25
5F821B96-726F-9E62-468E-B0C347EB9415,3.8,01/12/18 10:00,25
6BDD5DCF-1E85-2B29-449E-621ABAF69780,5.7,01/12/18 11:00,25
0E671BFE-1460-133F-66E2-01DE59C11D28,6.5,01/12/18 12:00,25
7BA6E760-993B-28EF-77D6-CC1B1E2D5115,4.8,01/12/18 13:00,25
BB0A9F8C-3AE0-6F98-404E-91151EAC4E40,6.2,01/12/18 14:00,25
756C6687-3C47-077F-11C1-B4616EB45707,4.2,01/12/18 15:00,25
804FABD5-31D1-87C7-23EF-F07EBD531870,4.6,01/12/18 16:00,25
6E9545E7-3EA8-299E-2801-B04F61FA0549,2.8,01/12/18 17:00,25
3CF480C9-5376-3B1E-898F-F173C7F955EA,4.5,01/12/18 18:00,25
9E70390C-4D26-A635-036C-2C287DD1A5FB,6.6,01/12/18 19:00,25
D39C2CA7-512F-0F8D-4565-6FD6D63867D4,4.5,01/12/18 20:00,25
61B54A64-A55B-601C-5A87-6BC0F788803E,6.9,01/12/18 21:00,25
74BD1CB6-6B99-4F64-95B5-A02FB30E8B57,4.3,01/12/18 22:00,25
97DEFEE9-4E1F-905C-1460-621A7ED88AA6,6.5,01/12/18 23:00,25
D45CBEA6-8BFA-21BB-6AAA-1434998B84B3,4.0,02/12/18 0:00,25
AD6059E7-2B8F-4504-4582-6110D1EF5CE6,5.1,02/12/18 1:00,25
3E8E236E-1DFD-443E-83F2-914685EC3822,6.3,02/12/18 2:00,25
0E85EF0B-8A5C-A4A4-02CA-B64E6F8E189A,4.0,02/12/18 3:00,25
49C0217C-8C19-0933-7B2A-60FBF7D926DC,6.2,02/12/18 4:00,25
8D661B83-2C08-19B6-77F7-6D17E8C889C9,3.7,02/12/18 5:00,25
37C607FA-8269-5064-3DDE-300B470B01D0,4.3,02/12/18 6:00,25
DD18FBFB-5DBF-5C16-2294-861E9B5E2F30,5.3,02/12/18 7:00,25
A7897212-39D9-3688-3A61-8411A6898AEA,6.2,02/12/18 8:00,25
DFF89D0A-19CF-54D5-31B8-0580FD434068,4.0,02/12/18 9:00,25
F3B70544-0F45-208F-71AA-08077DEA7512,4.7,02/12/18 10:00,25
5A2C7CAA-A086-92EF-0574-82AF09BE941F,4.6,02/12/18 11:00,25
0DA334CB-6F63-0F34-7563-7856C1293D50,4.7,02/12/18 12:00,25
9787C99A-717A-148C-5C91-8B1A62E7277B,5.6,02/12/18 13:00,25
FCAA8059-2E20-3AB3-7FBA-37512A5656D0,4.6,02/12/18 14:00,25
C4A0DAD3-6D89-5A40-1AE9-74D4E9C952DC,7.4,02/12/18 15:00,25
A77F9138-8544-796A-9BFE-809D563527FE,4.6,02/12/18 16:00,25
27019A64-11BF-0576-2447-BB703C160D09,4.4,02/12/18 17:00,25
DF2BF443-5765-9AD6-3ABB-A685183296A8,6.2,02/12/18 18:00,25
F06DCD31-A573-8061-8771-ECE10E77555F,4.5,02/12/18 19:00,25
AF7A896C-5A77-10CD-9913-07B707731D6A,3.7,02/12/18 20:00,25
A183BB5F-0B93-81B7-7FF7-F510F13C0657,4.9,02/12/18 21:00,25
10A73EC0-53B9-A154-5963-15B5A03290C2,3.6,02/12/18 22:00,25
9AD0B561-4168-7A50-5890-C132811C6957,4.9,02/12/18 23:00,25
D4D88FCB-89C6-5B16-8183-FC6D437C39E1,3.1,03/12/18 0:00,25
8989B172-78A7-21CA-A6F6-61CC16D14521,5.6,03/12/18 1:00,25
76C11D39-9B32-195D-725B-B0AD762B11FA,5.0,03/12/18 2:00,25
61B3105C-5F1D-86C6-0958-E8D010D59BE8,4.1,03/12/18 3:00,25
595D0E5F-9762-309A-5C06-2C7935175ADC,4.6,03/12/18 4:00,25
CBC46349-4038-2F55-6022-DA2DE2912455,6.0,03/12/18 5:00,25
48090DDD-7812-01A9-24FE-84260C6F9EE8,5.1,03/12/18 6:00,25
3B917863-6B60-58D2-2C0E-226C51D84834,6.2,03/12/18 7:00,25
1FBFD9F3-A0DD-27CC-6D84-9ECD1B732D74,4.7,03/12/18 8:00,25
204C17C2-5B01-78CA-0F4B-07CBE447211B,4.8,03/12/18 9:00,25
E38DCD3F-3C31-944F-1FBE-5266C6BD1CBD,5.7,03/12/18 10:00,25
F0DA381F-A000-18B1-7138-B3656D88476B,4.5,03/12/18 11:00,25
1792B259-76DE-0E23-8752-18F2E6F47036,5.0,03/12/18 12:00,25
EB7130DC-6CD2-3253-2E7C-D4E0268C10C1,4.6,03/12/18 13:00,25
5C5740DE-67AC-2F3C-8F21-2B0BC0874AB8,3.1,03/12/18 14:00,25
ECAAF3E0-2DC9-65F4-4C0D-96EEF7A72FF3,5.3,03/12/18 15:00,25
5009AF75-50BD-2E25-71EC-3415648F8FF0,5.1,03/12/18 16:00,25
32B70156-2999-9920-4F22-F7251AD93D4B,5.5,03/12/18 17:00,25
E5739E1D-6314-9458-584E-EE4C33C1470C,4.3,03/12/18 18:00,25
BA107C51-8455-5D71-6EB3-27E5A282945F,4.0,03/12/18 19:00,25
48358185-8049-7156-2546-9398EB747E13,4.9,03/12/18 20:00,25
53861D9C-9D51-23EA-19D2-C3E4BF460DE9,5.0,03/12/18 21:00,25
6FF5563B-25BF-0D2F-2C86-700100DA6B45,4.1,03/12/18 22:00,25
72F39AD7-8126-22EA-34AB-663B028255F7,6.2,03/12/18 23:00,25
0780C813-1DF7-79F1-125F-A9609E41717D,5.5,04/12/18 0:00,25
B76BEB7A-2440-6553-15E8-0CCF776C6D3F,4.7,04/12/18 1:00,25
0AF9EA93-2D6D-80C7-1A16-53BCDBD34664,4.1,04/12/18 2:00,25
3B88D9E1-8597-A129-6BDA-957B9EDF2C44,5.8,04/12/18 3:00,25
A295B2A2-6996-4717-3F66-F45F4C49922B,4.7,04/12/18 4:00,25
4EE194BA-567D-1E51-9F7E-C968B303096B,4.7,04/12/18 5:00,25
DED0543D-1462-5106-6EFB-188F077F1CBB,4.1,04/12/18 6:00,25
DC953118-3649-93A6-1D2D-24438A1A8965,6.0,04/12/18 7:00,25
E43AF867-697D-4FAF-643F-2A2882E28B6C,2.8,04/12/18 8:00,25
E6F78D50-42CF-25AA-49C5-EEA0994848C4,4.7,04/12/18 9:00,25
1FBB4041-A4EA-9EDE-2D53-27BAE7F49931,3.3,04/12/18 10:00,25
E7E9F0D4-6563-5976-7DC5-7E4C78DD2680,6.3,04/12/18 11:00,25
207AB176-368E-0CDE-1B10-0691D6C47BE4,4.8,04/12/18 12:00,25
921476F5-4BAF-4185-0FD7-8156AE0F522D,3.8,04/12/18 13:00,25
943D5755-9E50-4AFC-0DB7-00E0E88F6A5C,5.7,04/12/18 14:00,25
1DC0FAAF-7CF4-518E-5BEA-826D4F237145,5.7,04/12/18 15:00,25
AE5E8094-7400-142F-36E2-36718770A27D,5.4,04/12/18 16:00,25
D9B80045-8054-2884-2D14-BDFE48CD9844,3.6,04/12/18 17:00,25
05E7802A-0F0B-1C0A-A379-EB8223B3A573,4.4,04/12/18 18:00,25
667370B7-0F56-4DD8-3295-A2AB726B8501,5.1,04/12/18 19:00,25
F28A5BFB-0DA9-0CB4-749A-42E62AFDA072,6.2,04/12/18 20:00,25
58791C56-22CF-86E1-2882-69302B613AAF,4.1,04/12/18 21:00,25
0EA40165-1274-7FD7-1F63-BA3EF8895B36,4.0,04/12/18 22:00,25
1C541A1A-07F6-25EC-4F25-4C4888903611,5.0,04/12/18 23:00,25
E2BA97AB-8EF5-1AF0-7CEB-F234BE42991B,4.4,05/12/18 0:00,25
84F0AB33-22B0-77F8-1092-911C04428FB0,5.8,05/12/18 1:00,25
B2983D9B-07C1-34B6-5DD4-1BAA5B6933B0,5.6,05/12/18 2:00,25
7B62F0B4-9222-4882-9F38-E39428B1005F,4.0,05/12/18 3:00,25
E4B1DAD1-89B4-2A18-4A67-CED89A6A2707,6.6,01/12/18 0:00,26
E7AAF943-4B7B-81B6-90E8-7E1804933D44,4.4,01/12/18 1:00,26
3BCCDD06-9150-8E4C-1FBB-56B1C8229F3D,5.1,01/12/18 2:00,26
9F0978C5-1E8E-6277-1EFD-01EA649C16DB,4.8,01/12/18 3:00,26
2BB677A4-859C-1430-4B97-482D6FFC715F,5.6,01/12/18 4:00,26
3724A457-00FD-05EE-0F06-3A4B07B82D50,2.7,01/12/18 5:00,26
6B9B01E9-A751-2D13-725D-4342D6A964D4,5.6,01/12/18 6:00,26
5D6916E1-9F2E-A341-0C0E-B3E2080B8BB1,4.7,01/12/18 7:00,26
167F0B3E-2D9D-8D38-438D-3FB1A7911998,3.5,01/12/18 8:00,26
C452EB69-6471-305E-A307-7A63DD6C3C47,6.1,01/12/18 9:00,26
F7D5751B-3D90-568B-4053-A2BCCC3D61F0,5.6,01/12/18 10:00,26
D670117F-54F7-94F6-5A9F-6F244596A710,4.2,01/12/18 11:00,26
C6FE9ADD-2131-619D-8532-63C815EA9233,6.6,01/12/18 12:00,26
66BAD208-338F-09C5-4F5B-B4EE673B3C46,4.9,01/12/18 13:00,26
874DFCE1-9D0C-5ABC-0963-BEC2E290442F,5.9,01/12/18 14:00,26
9FF34256-0168-0BC7-9293-1295BF8E5021,5.2,01/12/18 15:00,26
6D223376-6CD5-8B81-1532-668F701F72F9,6.6,01/12/18 16:00,26
68F39755-17E4-1D77-7256-0265710148F1,6.5,01/12/18 17:00,26
D8D1380A-679C-8ECB-7517-50616FFC58D6,5.4,01/12/18 18:00,26
0A415878-9575-32AF-61AC-E0E8772728AA,6.3,01/12/18 19:00,26
123368BC-A49D-0CE1-494F-2A39DEEC53AE,4.8,01/12/18 20:00,26
5E3F2B0D-1C11-7897-141F-68283E82A069,5.0,01/12/18 21:00,26
8F76DC0F-8861-2D11-558A-BE52233C4EE4,3.8,01/12/18 22:00,26
CE186E97-67CA-9758-42D2-9A88945F1723,4.5,01/12/18 23:00,26
246D6894-2C3B-3D34-9406-52626D768F82,4.4,02/12/18 0:00,26
92FDFA1F-4E44-1DC1-5EB8-5873D7AC75BF,7.6,02/12/18 1:00,26
BA7D116B-23D4-A65B-0374-B418B8003DAF,5.9,02/12/18 2:00,26
CAAE1C2B-77B1-40CB-3B70-E5AD4C082E24,5.6,02/12/18 3:00,26
86FFB53D-9D92-90B4-06ED-25CC2CBB6DCD,2.4,02/12/18 4:00,26
E597A4EF-6DD6-3D20-1A0F-4A65C2F32676,4.1,02/12/18 5:00,26
07D4A80F-5BD3-6BF6-1A97-360B8B000D55,4.9,02/12/18 6:00,26
84109F6F-6BBA-8F89-9A7C-0AFC13A085F8,5.5,02/12/18 7:00,26
383D4A7E-7F9B-7795-57B9-AD18A26301D3,4.9,02/12/18 8:00,26
30DED0F6-8122-5BBC-64A7-3A273A6B5D80,5.2,02/12/18 9:00,26
7CE61A78-1CF2-76D0-3133-033118469568,5.9,02/12/18 10:00,26
65EA892F-24D6-5BE7-2305-2BA57472858B,4.9,02/12/18 11:00,26
9887F086-0068-9D20-1C92-77E8EA836380,5.2,02/12/18 12:00,26
6413D508-4F44-2B9B-350B-AA6BEDDB1ADC,4.5,02/12/18 13:00,26
97DED1F6-35A3-7640-5E6F-70BD8B78697C,6.2,02/12/18 14:00,26
E362E96C-3223-7A69-9688-17FE7D756AF9,4.4,02/12/18 15:00,26
A29750E2-88A4-5FF9-4BCA-E311391712A5,5.1,02/12/18 16:00,26
21EB563F-5583-477D-5A66-D178BF125A19,5.4,02/12/18 17:00,26
8E60BA4B-3349-7C53-7EB8-D30BBDC459A0,5.7,02/12/18 18:00,26
AC19FCD2-6421-9C2C-4914-468BE17186A9,6.5,02/12/18 19:00,26
E82E62CC-174D-5827-35C2-DD52EFB80DD9,4.2,02/12/18 20:00,26
8CE6D402-857E-00D2-85F1-4009F6CE6431,6.5,02/12/18 21:00,26
DC1AFCFA-0CC6-02FD-597D-B6D7BD7D7A0B,5.1,02/12/18 22:00,26
BE2FBDEA-A048-9480-5D43-C7CACA331B57,5.1,02/12/18 23:00,26
D2BBBBE2-2453-3236-90FE-F01B86748997,5.5,03/12/18 0:00,26
29889F2F-8A1A-6538-4B2E-59A389F97C0A,5.1,03/12/18 1:00,26
E6B9FA27-68E8-2441-14B5-8C27142520E9,8.0,03/12/18 2:00,26
0A9FDD21-6E8C-4316-6E80-5C53A5732E62,5.6,03/12/18 3:00,26
2CB9BB60-8FC6-2628-A185-EC271759790A,6.1,03/12/18 4:00,26
2E4A157B-26E2-54FD-5BAA-C00A2C248D9A,6.0,03/12/18 5:00,26
FDD3BC0C-3054-34CA-12E0-B1DA51CB68F4,5.3,03/12/18 6:00,26
13CCF70A-7A7A-A2D0-7E4E-CA4F26ED8C82,5.8,03/12/18 7:00,26
0A52FBA6-390B-3D8C-6655-2E317B78A071,7.2,03/12/18 8:00,26
D7A3616A-6948-511C-0016-BFEEBB193C1C,5.6,03/12/18 9:00,26
55458214-1FD3-20DF-2AC3-649BE7ED09D5,5.0,03/12/18 10:00,26
FB37D8CE-0E05-1B44-48CC-75185E3046DA,5.3,03/12/18 11:00,26
7B708CAF-267A-4550-2704-8A9DFDB11141,5.2,03/12/18 12:00,26
EB4B356F-A668-201E-75E6-B1E2AB67509E,6.0,03/12/18 13:00,26
1E881883-7D4C-8F17-891C-BE2C1EA16ED7,6.0,03/12/18 14:00,26
AACBA7FF-8496-247D-8BEB-7D1866DC6571,6.0,03/12/18 15:00,26
73F67657-2CBD-6464-2448-A8CE9F1023E2,4.2,03/12/18 16:00,26
DEF1C176-15E1-01B0-04DA-96DDDEF00431,4.9,03/12/18 17:00,26
133FC741-A31B-7DCC-6090-51EF2F7A3F81,4.9,03/12/18 18:00,26
DA498AC9-03A3-7267-3A4D-69F2339BA66B,5.5,03/12/18 19:00,26
0D6F8C8C-3065-1C07-3A40-FFF742B53271,5.6,03/12/18 20:00,26
B40D4BAA-147C-1DFA-3404-2686E52B48AD,4.4,03/12/18 21:00,26
513A1E05-91FF-37A1-6499-AAD158F68C38,4.4,03/12/18 22:00,26
