ID,WaterUnits,Time,DeviceID
cfaf2f98-0bc8-4c7a-8f4e-02576facf38e,1031.3,12/18/2018 0:00,16
cb1cbfaf-736f-4a34-b122-c2ec41745570,978.27,12/19/2018 0:00,16
c7fffb7d-16ce-4928-abb7-20658cc379f0,1171.8,12/20/2018 0:00,16
c0780e6a-8dbe-43f0-99d4-f05a6c64a46d,997.83,12/01/18 0:00,17
04f337da-d235-4d8a-bda2-37199b9021c0,1133.6,12/02/18 0:00,17
00726cae-52a6-43bd-bba5-11457143fc01,1130.4,12/03/18 0:00,17
9587f2e8-9fca-46cb-ab10-e30d5d3a91da,917.81,12/04/18 0:00,17
5b7b79e2-d7c6-4daf-b53a-97750d03f8be,893.46,12/05/18 0:00,17
36453da5-97b7-4ffa-bedf-375275dfdf7f,1116,12/06/18 0:00,17
adc465fa-c6be-49ae-a8ce-9dbef63d5065,1035.8,12/07/18 0:00,17
bab60dab-c94f-474d-8f1c-c7acc06d67b7,920.75,12/08/18 0:00,17
83c10e45-86f0-4c9e-80ad-cf8117afb43e,1109.1,12/09/18 0:00,17
c6c46564-395c-4bd0-930d-45338059e97e,1100,12/10/18 0:00,17
4e45b3a7-17f3-47fe-ac74-ee1ee1c661e4,994.27,12/11/18 0:00,17
7f1cf246-6247-4aee-8039-2cd68ca7dad8,1065,12/12/18 0:00,17
e7f7c33b-4bd9-4735-a093-0de8c5912134,974.9,12/13/2018 0:00,17
fc301378-a027-4ef6-adbe-c6c4fab08eb6,982.51,12/14/2018 0:00,17
874d8061-1f81-41d9-bfe6-b5d6e110078d,931.53,12/15/2018 0:00,17
4a68f4bb-e26d-4b56-8659-1993691e866f,1070.1,12/16/2018 0:00,17
7c28aa3b-584c-49a2-a6a4-b53abfe54754,950.92,12/17/2018 0:00,17
12723124-c0b4-444d-94ec-b729c2ed49ef,1108.8,12/18/2018 0:00,17
da9cd19b-61fe-4b55-8e31-73e71b6e864e,956.93,12/19/2018 0:00,17
efe66374-3e54-40d4-a237-b53f32b1c454,1092.9,12/20/2018 0:00,17
f31f4d64-8b48-4e88-95fd-dd8c5558a93c,1048.5,12/01/18 0:00,18
ff0dca87-22c9-4c31-a4e5-6574585c8ea8,862.74,12/02/18 0:00,18
6b8e8a1c-f554-4544-bf75-7dc864e3a628,1267.5,12/03/18 0:00,18
059dca81-9d48-48d6-949c-cd384cf094df,1038.2,12/04/18 0:00,18
853c01ea-a1a7-41e6-9162-3bcd589022c9,1028.1,12/05/18 0:00,18
e63520ad-21cb-46a7-8e23-388ee83563d3,960.43,12/06/18 0:00,18
f8e73d20-4045-43f1-a258-54763e2e8eda,1034.9,12/07/18 0:00,18
9e0b6d80-c93a-485d-bffe-0475215dc27f,875.22,12/08/18 0:00,18
9a915a30-5dda-45cf-b6a4-b1a74f3ec56f,974.2,12/09/18 0:00,18
6b21803c-ea66-453b-8679-8d2325e0421c,1157.9,12/10/18 0:00,18
aac09b6b-cf85-421d-bd7d-910d89b3939f,1016.3,12/11/18 0:00,18
e1fa2306-fdf7-4f3a-a178-edce0ce76ae7,1016.6,12/12/18 0:00,18
2f73548d-b735-4d73-8650-c9832f0510b8,825.75,12/13/2018 0:00,18
cdfaa8a6-4f99-4461-afbb-0c7979472122,873.26,12/14/2018 0:00,18
3ffae553-5215-4251-a21e-0e676a1c8f59,1059.3,12/15/2018 0:00,18
34749023-bf3d-41ad-ab29-97544932503d,916.53,12/16/2018 0:00,18
dcf6069e-7c1b-4f76-b69b-30773090532b,1053.2,12/17/2018 0:00,18
09beb57d-99ef-4dff-9871-cfbe80767c4d,942.91,12/18/2018 0:00,18
a99295c8-79f5-443f-bd27-ceb42b503d57,1050.3,12/19/2018 0:00,18
1d85ca36-3aa4-4e68-b128-04b9862e2c84,894.92,12/20/2018 0:00,18
1251fab6-3698-4008-b158-415ebd07a157,1092.7,12/01/18 0:00,19
7c5eeed4-de43-4455-b609-4b2b5854e240,1053.3,12/02/18 0:00,19
204b5d0d-d96a-477e-83ef-9046984362a1,1014.7,12/03/18 0:00,19
00d9e6eb-70f4-4b9e-a39b-c5b802539c06,944.23,12/04/18 0:00,19
d66bea32-7f26-4857-b371-1a75cf5b5edc,871.91,12/05/18 0:00,19
a6295c5b-2b7b-458c-ad9f-502b2e9ad741,948.03,12/06/18 0:00,19
4c9fbfef-9ea9-498a-886f-2634c86d09ca,1091,12/07/18 0:00,19
47d2c831-fc2c-491c-9dc7-4c0211ecd490,897.16,12/08/18 0:00,19
c4d381b0-5ad0-4af1-8125-68bc5dce2a15,1195.7,12/09/18 0:00,19
6816e2d0-d579-4cae-90b5-7aa2bf91c22d,1043.7,12/10/18 0:00,19
40678928-1720-42c8-932a-5c906fc23d2f,1036.6,12/11/18 0:00,19
d43063f4-7512-4f89-a973-f935706ba548,1003.5,12/12/18 0:00,19
f1f8925e-07d0-4ba6-ae2c-d9913b1328db,974.03,12/13/2018 0:00,19
d9d35c57-ffc0-490c-a422-00d45e1c8fc7,1036.4,12/14/2018 0:00,19
b0c70151-dba5-4d29-aa80-68b2b3081c9b,833.12,12/15/2018 0:00,19
d7e6a227-5441-4b35-93fa-b7543d1eda2a,1127.4,12/16/2018 0:00,19
cfa5085a-0b43-406b-9098-cc3a924e2fbc,894.43,12/17/2018 0:00,19
6cc8fd8d-3b8f-4820-a11c-0c48a76a238c,957.35,12/18/2018 0:00,19
e1eed61c-9d10-4a75-ad0a-cf120bbee09b,885.57,12/19/2018 0:00,19
a61a5d23-a177-4b77-9630-e68486e3638f,937.76,12/20/2018 0:00,19
26dd5231-4901-418b-8a04-22acc84e9377,1095.7,12/01/18 0:00,20
481fb804-1f45-4c40-84b0-4154f28f9345,1130.4,12/02/18 0:00,20
c7422de5-a91b-47eb-b7f4-3d2ad26af0fd,1116.4,12/03/18 0:00,20
f205c0bd-2fe2-446a-830b-03ed242a17ca,876.06,12/04/18 0:00,20
3094b15c-1b14-444c-9e0c-df2e21206f56,924.1,12/05/18 0:00,20
e36a99bf-7843-4ef3-8929-1b1f1c31440a,1031.5,12/06/18 0:00,20
38486292-c57c-4f04-94c9-d42165f2717e,1026.2,12/07/18 0:00,20
db857041-7f28-436d-95ab-140cabe82f01,943.67,12/08/18 0:00,20
256719cc-59d6-4f88-b965-7b3f694bd168,1176.3,12/09/18 0:00,20
589d5465-5e57-4ace-958a-495719903baa,979.58,12/10/18 0:00,20
631aa720-bd83-4703-b976-642bbad76d43,938.22,12/11/18 0:00,20
57076c9b-9626-4226-8c56-abf85169c4d5,909.04,12/12/18 0:00,20
1574c8d1-2ecf-4804-acd3-8288fc5caf96,941.31,12/13/2018 0:00,20
a3fc387e-aab3-4e5d-a4c0-760aa481cf30,896.35,12/14/2018 0:00,20
5f7a10a0-3970-4876-ac87-2b72c2bf7867,883.79,12/15/2018 0:00,20
91f446b5-a284-41d0-855f-797f0052fffc,839.89,12/16/2018 0:00,20
302d3510-6870-4d5a-aca0-29bd48c9740f,925.8,12/17/2018 0:00,20
a8eb013c-ed97-4fe6-a22d-da18b71315d6,878.56,12/18/2018 0:00,20
31d59136-cb0b-44ed-835f-18737544b5b9,946.72,12/19/2018 0:00,20
fc013f49-137c-4d66-a621-529e5c72a6b2,1125.2,12/20/2018 0:00,20
22f799c7-c4a0-43b0-ac3c-aa6d2317a719,1002.5,12/01/18 0:00,21
9c3acf67-190d-4c60-bc91-bdecb2fc987d,994.64,12/02/18 0:00,21
799c806b-3318-42c6-b27e-db19afcd04f9,940.06,12/03/18 0:00,21
692cacb0-5f5b-48cd-b715-e81f19ee1564,1135.2,12/04/18 0:00,21
7a18da71-a3e6-462e-ba1b-0cd5261a12a2,965.42,12/05/18 0:00,21
98e1e780-7baa-4263-be22-8831ecc717e0,1203.3,12/06/18 0:00,21
e901278c-6744-4e3f-aa1a-967baaf3a419,1054.5,12/07/18 0:00,21
50df8ee0-06b0-4d4e-9130-b5d1c5649574,845.07,12/08/18 0:00,21
52237db3-1f09-4e5c-9544-9f8b98dea2a0,930.37,12/09/18 0:00,21
08fc6bf8-1a2b-4d2f-9bf5-8e9133f290d3,1040.1,12/10/18 0:00,21
ae744512-1aa4-498a-9415-dad78895fff9,1009.6,12/11/18 0:00,21
a4703ab3-ffcb-4f22-b1ad-736758d57eea,1159.7,12/12/18 0:00,21
c2113b85-1b5f-482e-a550-cafdf7da8092,1159.6,12/13/2018 0:00,21
4f3e1336-031b-4f15-9a8f-94826550037d,898.32,12/14/2018 0:00,21
7fa9f4f1-d6c0-49b0-9120-f7b2fb5e476e,1064.3,12/15/2018 0:00,21
647ab8f6-cb86-415b-ba8e-0677d1741320,929.76,12/16/2018 0:00,21
ac2913bc-a744-4f1d-bf0b-dc1150cbae0f,1118.1,12/17/2018 0:00,21
38b98bf2-978e-459b-8297-2acd25cd097d,980.91,12/18/2018 0:00,21
1af440cd-57d5-4f6d-a14b-0b3cb6dfc709,969.39,12/19/2018 0:00,21
fac009f4-cc0f-4f83-beec-7a0091db7af2,1125.2,12/20/2018 0:00,21
bc5ecca0-b4ac-4a7a-a73d-db1293cb183b,1117.9,12/01/18 0:00,22
53edadf1-587b-43b3-81ef-0527e16a5243,1032.7,12/02/18 0:00,22
632d3cc4-5331-45d0-be0f-29fca7ccc679,945.1,12/03/18 0:00,22
ae09735a-bc72-4c27-a3f8-f72e0840b099,750.46,12/04/18 0:00,22
9fec2134-079e-4758-a20e-747114c41e89,1036.7,12/05/18 0:00,22
b066386f-2bd8-4f4c-b39b-2d00c7518b46,1140.5,12/06/18 0:00,22
9b6ab7f9-38d8-4c83-9582-dbdf8e3a038b,864.22,12/07/18 0:00,22
740eaf6c-cd6c-4b1e-aafa-092b407db956,864.4,12/08/18 0:00,22
2ccc2675-b00e-4ab8-ab76-153386d6bbe7,1142.3,12/09/18 0:00,22
4065e416-bdd9-4ce1-80d8-5235a76db00e,1019,12/10/18 0:00,22
8f88e142-b97a-4323-8761-e73392b5a174,963.61,12/11/18 0:00,22
1f3bb921-929b-4077-b67f-5c79683ccbaa,985.25,12/12/18 0:00,22
8f17a128-9007-4f60-913c-4216b80fc729,996.43,12/13/2018 0:00,22
d94f06c7-6bfe-4f56-8954-5a4d07295468,1008.2,12/14/2018 0:00,22
02c8b755-a278-4ccf-b3ac-7be63fe955ba,1240.2,12/15/2018 0:00,22
d1a0b1c6-bb9b-4058-9285-6e035292aa35,964.5,12/16/2018 0:00,22
83979663-0629-4b12-b7c1-7b4e7acd64a5,1089.4,12/17/2018 0:00,22
8980ea6f-e4b6-4c37-87c8-fc76d87b0e34,1107.5,12/18/2018 0:00,22
3fbc740b-78f4-4a1d-a02c-2fcb51af14ff,885.2,12/19/2018 0:00,22
89054c38-8fdc-487a-b257-6a4c5064da63,1118.7,12/20/2018 0:00,22
9497837e-c9c7-4190-ab40-edabbd20fb16,871.63,12/01/18 0:00,23
7282e984-35f0-46a4-9ec1-366c3303587e,1028.8,12/02/18 0:00,23
90108f0a-8fd0-495c-8007-e9d36e0a8c6d,942.8,12/03/18 0:00,23
2efed47e-c48e-4508-a92a-0fa62e70c10e,1000.2,12/04/18 0:00,23
fdc7a89e-6dbf-46d3-a071-8ee8a743a468,1031.2,12/05/18 0:00,23
aa9d498b-4d56-4e50-80ed-5d50aa43f08d,970.28,12/06/18 0:00,23
aa66c134-afef-4ab5-9a45-3b509d704507,1086.6,12/07/18 0:00,23
2739086b-8592-4623-9f72-082b6be11524,921.72,12/08/18 0:00,23
c13f51b0-66cc-4621-9c19-bbbdced4fce1,1053.2,12/09/18 0:00,23
8e3b6c30-9275-46e9-9491-d863382e5cef,903.54,12/10/18 0:00,23
43ec7839-bd0f-40c7-b1c7-e44e5a6d94bf,1021.5,12/11/18 0:00,23
418a98f6-ebd7-4d96-9134-e1ec053aa69a,864.87,12/12/18 0:00,23
a6902b2d-236a-44d3-b902-0bd031c9f5f6,886.26,12/13/2018 0:00,23
eb654624-7d20-4016-afb4-5a9d02f63434,965.95,12/14/2018 0:00,23
7e7e5ec5-077c-4fbc-8888-3d48f5ee5754,1181.5,12/15/2018 0:00,23
5dc76fe8-8e87-472b-be42-d7bc928e95eb,900.62,12/16/2018 0:00,23
2a73bd2f-b577-4886-85ea-6e66ce1e887c,1000.4,12/17/2018 0:00,23
d9aeb741-4744-4cf2-bcd0-d406de0dffb7,1012.3,12/18/2018 0:00,23
f7104b21-db3f-4d89-844c-bb5b82ab9057,978.4,12/19/2018 0:00,23
a77f76f3-ce91-4efa-9289-cfab9d252193,893.02,12/20/2018 0:00,23
cf80a0c4-1fb4-4d25-ba2e-f4cc9d35a586,996.58,12/01/18 0:00,24
97a852f8-be30-4201-85a8-7f44a1ce8bef,1018.1,12/02/18 0:00,24
ef2127be-d50d-486d-b4c2-2f3c7f7f66e5,921.96,12/03/18 0:00,24
68c0033e-019a-411f-9c0d-16204adba6cc,1116.2,12/04/18 0:00,24
87b64630-7254-4424-9ce3-20da307ff4f7,1176.9,12/05/18 0:00,24
1ecfe27d-a57e-4ac2-8c3f-37a19523a83d,964.77,12/06/18 0:00,24
12310292-b252-4302-b171-218739e18713,750.12,12/07/18 0:00,24
70d17aa7-1ba8-47ab-b515-1f1b3ccb9235,1206.8,12/08/18 0:00,24
d6337b8d-2d95-442e-881d-bcc7c861373d,902.32,12/09/18 0:00,24
90ec8728-496a-477d-8ab6-f753c440b840,1033.3,12/10/18 0:00,24
275c33b2-c22c-49b2-8987-c9fb2d44890c,959.29,12/11/18 0:00,24
3e0c5b39-6679-4231-9932-cdf0c8356d09,896.36,12/12/18 0:00,24
ab650e3f-f79b-42fa-a464-5626e257e843,763.64,12/13/2018 0:00,24
22a9188b-27b4-4cf6-a4bd-e06465943bf2,830.07,12/14/2018 0:00,24
2cb2d273-cf3f-4d9a-894b-2ce4820f7e01,989.78,12/15/2018 0:00,24
d8cd2d18-db64-491b-bc2c-94b0d31f8948,1001.8,12/16/2018 0:00,24
96e3b031-39b6-45fa-a996-0cd145a34cad,1110.8,12/17/2018 0:00,24
aa308588-c8ae-47fa-ad2e-7a0a05f415b7,918.32,12/18/2018 0:00,24
20f93fcf-1ed1-446b-bddf-01f4cd940488,883.71,12/19/2018 0:00,24
8dcd6a9e-244d-4137-be57-2b9609e0d0e9,927.41,12/20/2018 0:00,24
f969b10c-c78b-41f1-8a18-f4c859c588d7,1070.1,12/01/18 0:00,25
21e41c15-b537-416a-8573-7bbe95cb36cf,955.51,12/02/18 0:00,25
8691f57a-c8e9-4f5e-8e79-d45cd7343722,1014.5,12/03/18 0:00,25
3d750a7e-7510-4cc4-870a-91e968be4c6a,952.7,12/04/18 0:00,25
eb651a20-dd32-4a2b-b8eb-2638228cd79a,1097.2,12/05/18 0:00,25
8b1f4afd-5dee-4756-a0be-c6d1f33ef642,811.21,12/06/18 0:00,25
daa6cd9b-0d15-4798-a15a-3eb94921ac6b,901.57,12/07/18 0:00,25
02e5b9c7-f40e-46f7-ba36-3adced2846c5,935.89,12/08/18 0:00,25
8effe91e-9b6e-4357-ad66-f46aefdd1729,1229.2,12/09/18 0:00,25
9fb98c0e-35ca-4972-90dd-7ca64bf29a15,1116,12/10/18 0:00,25
efebf7c4-7d68-420e-8034-3b545b452306,990.29,12/11/18 0:00,25
72c0722a-4d8b-44ed-bd0c-aad590af1f8c,817.08,12/12/18 0:00,25
c4784f8f-935f-4373-b30e-cd53cd57960f,898.34,12/13/2018 0:00,25
6cea3787-9d67-4190-af5c-1eb863910195,830.33,12/14/2018 0:00,25
a8436386-9f4e-4e57-a87b-abc80b2caa04,987.69,12/15/2018 0:00,25
ce357929-dcbf-4e32-a1c1-d2801e9230b4,1138,12/16/2018 0:00,25
2523baed-bfff-4bc2-9dbc-4095d2911a33,1086.6,12/17/2018 0:00,25
5d193ea2-2d57-410d-9681-ea6da4a97fe4,997.35,12/18/2018 0:00,25
7fc293dd-9970-4aa3-ada8-b93a142fa63a,1086.1,12/19/2018 0:00,25
7cff75b1-e8f7-43f8-bfe5-6739a81ba941,1116.3,12/20/2018 0:00,25
de12fb6b-e4a4-48f6-a944-4d7371b6077f,1001.9,12/01/18 0:00,26
e50e5dae-24af-4f6b-bd04-aa8dbeaca351,1061.8,12/02/18 0:00,26
2002fe65-d036-400d-a209-2fbb6a28997e,797.66,12/03/18 0:00,26
3e600efb-5066-469b-a66e-c765cf94691e,1079.5,12/04/18 0:00,26
c703ef42-9bcf-4753-a9af-585bd1d3b98a,1070.2,12/05/18 0:00,26
f60c3980-0dbf-45e7-a86c-52578f9ed519,1083.4,12/06/18 0:00,26
eb7d730f-72e5-4aac-aa3a-1660347de87e,919.67,12/07/18 0:00,26
6bf46d8c-4c29-49b1-8486-3d7fc6fdbbf2,977.85,12/08/18 0:00,26
915b9c95-b766-42cb-93f0-eebcc36fd874,1203,12/09/18 0:00,26
d7577cd7-eef6-4658-aefe-be2653335c5d,1075.4,12/10/18 0:00,26
ccdc4a83-0911-4040-9766-a090af655e3f,1220.3,12/11/18 0:00,26
e03fe70a-f646-491f-b4f6-447a93887df5,987.43,12/12/18 0:00,26
8a0503a1-83b4-4418-b058-e2f10acead56,1006.6,12/13/2018 0:00,26
2f294393-03cf-4b0d-b870-614bf5db4ac3,986.08,12/14/2018 0:00,26
7fb30fd1-24d1-46fd-9555-a83fe6ef7c5a,1081.8,12/15/2018 0:00,26
616ebade-9b5f-422a-a6b0-02f5d1a19d38,1100.8,12/16/2018 0:00,26
03719613-1d4a-4c70-9bcd-a27054558fee,966.74,12/17/2018 0:00,26
be223268-bf34-49ee-bad3-c829e4cc37e4,842.7,12/18/2018 0:00,26
0a957a3d-f0c3-478c-bcf8-4798583f047f,945.14,12/19/2018 0:00,26
a3915b50-01c7-4f63-aa50-f358f99afaa8,1047,12/20/2018 0:00,26
01889162-86d9-42a2-bfcb-be4b80d8d2fa,1231.4,12/01/18 0:00,27
6daffea5-83f9-423a-9511-73332cacc47d,874.73,12/02/18 0:00,27
bfb577aa-e34e-487c-8baf-4c39f7d3d162,929.5,12/03/18 0:00,27
91f29667-c827-4196-b3cf-c90571d33032,988.76,12/04/18 0:00,27
c114e27a-b0ad-4e5f-be9b-43b653df5bd9,943.3,12/05/18 0:00,27
7495ebeb-cac2-4c37-a772-e1b4ecbbfb89,801.76,12/06/18 0:00,27
df4b5cd4-4572-436b-9ae4-43bc69d9e8e6,1019.9,12/07/18 0:00,27
c30042ec-6903-45b8-946e-105f7fa6ad62,911.11,12/08/18 0:00,27
8862c9af-4a97-4c4e-8ec3-91ae68d089a8,929.58,12/09/18 0:00,27
3640fe1b-2b77-477a-a4ea-5345724437d9,969.08,12/10/18 0:00,27
e0987874-1722-4f12-b488-1417ddb4ef30,938.77,12/11/18 0:00,27
a8ccca0e-fb4f-4eca-8e6f-493a230ee7a5,889.06,12/12/18 0:00,27
49a0c133-5e9a-4f75-b5a9-ed46b12abd8b,1019.6,12/13/2018 0:00,27
28719c6b-6458-41a2-a81e-a869e1042299,1057.8,12/14/2018 0:00,27
1c66795a-487a-41e1-8846-b58068bf44f7,1086.2,12/15/2018 0:00,27
efa53610-2c0a-42f2-b6ab-684442c8927f,841.88,12/16/2018 0:00,27
fd219b3a-3e84-4c73-96e3-76e784b34760,825.53,12/17/2018 0:00,27
b49cb7da-70d0-4eba-998c-832d485f5e97,1063,12/18/2018 0:00,27
e7d44395-aca4-42b1-9fca-a1d8a7567ad1,1109.1,12/19/2018 0:00,27
72e1123d-42b0-4c60-b7d3-71b74c1caebb,982.53,12/20/2018 0:00,27
200f8cc7-91c5-4038-9d22-d9640588159b,1024.9,12/01/18 0:00,28
9e681961-c233-4f58-bb3b-6ced2f2a3c41,964.39,12/02/18 0:00,28
578956d3-3b5b-453b-bc66-ac98699e9967,921.44,12/03/18 0:00,28
2f1eb67e-ca8c-4272-9c43-9d5332bc0d98,833.84,12/04/18 0:00,28
39fe6127-ba62-469a-8b2d-e1152dd4d0f2,1007.3,12/05/18 0:00,28
4f18c748-646c-46d2-b153-577f81c960ba,1125.4,12/06/18 0:00,28
33dcebe8-a463-4d91-bb47-dd63fa1bb104,908.72,12/07/18 0:00,28
f0fcd376-4f08-4283-8486-1c7b46421078,1117.7,12/08/18 0:00,28
78e73ef4-4b85-4211-b86d-43e6a3992a33,1000.6,12/09/18 0:00,28
6afd38ea-966b-47c2-8d21-d1e48eb5deef,1257.6,12/10/18 0:00,28
f3ffb79b-76ad-4092-8d3b-a3f11fc314a4,956.12,12/11/18 0:00,28
8554d144-e378-48be-99fd-9dac4ef86d65,969.73,12/12/18 0:00,28
6a0ed091-4d8c-4450-804a-c0cef5646370,1008.2,12/13/2018 0:00,28
f56190f7-f04b-4575-aa19-e01e0ff6a7b9,1056,12/14/2018 0:00,28
f8fd5cf7-fb24-476d-a1ce-632de5385cae,1041.7,12/15/2018 0:00,28
4141baf2-2af7-4f23-a0cb-3fb1f2dd7123,991.58,12/16/2018 0:00,28
8f25b29e-4a31-44fa-a901-363eb7460726,1090.3,12/17/2018 0:00,28
c87b97c5-0fdf-473f-840f-d8be7e9c6e36,889.8,12/18/2018 0:00,28
fa881272-f2f6-4f8b-975f-e2209f84a63c,1126.9,12/19/2018 0:00,28
51e2252f-8cbc-482a-8282-486d9667fcfa,928.34,12/20/2018 0:00,28
5c055e8f-c72d-491b-be24-4012e2c58d2c,927.38,12/01/18 0:00,29
83772ba3-3ee3-479a-95c4-afce3cde4e7c,949.32,12/02/18 0:00,29
516cf29e-58ed-478b-9198-7410a85dad09,1057,12/03/18 0:00,29
e2ac308b-721d-4c7a-ac3e-59be50aaa253,1015.3,12/04/18 0:00,29
04b3243f-167a-42a1-892f-dd0a7ca0b1ed,964,12/05/18 0:00,29
ae5ed675-3e20-4fe9-b802-2dbb59afa527,920.67,12/06/18 0:00,29
f4695630-e10b-42be-b27e-9fd6c6bf0b03,924.22,12/07/18 0:00,29
b0771b19-79db-4da5-a010-3fb6bf6b9323,1071.2,12/08/18 0:00,29
204d7785-dbf6-4bff-b77f-ff6a129ee105,1018,12/09/18 0:00,29
541edd5e-bc68-408e-a827-e570b8d3bbf8,991.43,12/10/18 0:00,29
8748a27b-0750-4fa8-b722-bf750a6ce311,1026,12/11/18 0:00,29
eaf6c868-0161-4ea6-ae09-b1b11e30e39b,896.18,12/12/18 0:00,29
0cfb7b80-3663-4cae-b36e-22302b935041,1054.4,12/13/2018 0:00,29
8ab0e317-5f5e-4786-94ce-20036381ff00,1071.8,12/14/2018 0:00,29
7d98e4e1-8b5f-4b13-b802-506e1b2635be,945.89,12/15/2018 0:00,29
a54b4ad1-023f-46bb-b8f1-2b23d9b279b3,1153.8,12/16/2018 0:00,29
f535bf07-bc20-410a-be74-d73cd0c26cfa,1028.5,12/17/2018 0:00,29
c2f1766e-b573-4d29-b62e-dfcf61de96e0,1099.5,12/18/2018 0:00,29
713845a5-af68-4f1b-a4c9-6ac6a2b65caf,917.35,12/19/2018 0:00,29
47617b24-7060-4f58-a484-e5f148896fcc,1046.9,12/20/2018 0:00,29
025453da-04ad-4b68-b1ed-d9b16a3a61d9,913.74,12/01/18 0:00,30
5670c710-ce9f-490b-a877-6a6ce1452061,1006.4,12/02/18 0:00,30
c8554e60-1f4c-46a9-9771-ed34d1cd3103,1094.5,12/03/18 0:00,30
c1564315-ea4f-44cb-9db9-e31f29efaadd,838.93,12/04/18 0:00,30
79686918-34f4-4a88-9a54-e2410b7abb36,1127.2,12/05/18 0:00,30
79a4cdb3-2954-4391-a8fd-52698695d492,997.39,12/06/18 0:00,30
ac58869c-94b3-4f6b-a333-b5ba969369be,1318.1,12/07/18 0:00,30
21d922dc-9f74-4d1b-a550-be1f9a5aa874,1021.6,12/08/18 0:00,30
18821a2a-9bcf-4aca-9fac-057997bfd776,933.04,12/09/18 0:00,30
df623244-c213-494c-a797-339db84dfe33,1015.6,12/10/18 0:00,30
9dff4b97-d9ee-42ab-9173-1fd232fa2d16,1024.3,12/11/18 0:00,30
b5930201-2d53-418e-a9d2-60f8107a213b,958.79,12/12/18 0:00,30
6085d748-444f-48ea-9f74-1052b76dc1ed,932.48,12/13/2018 0:00,30
ceafb2ee-07c2-4463-ba0d-44fd22d4ce56,1030.1,12/14/2018 0:00,30
2afc5fb5-77f7-4f5b-9529-2f71a5acf97b,1007.7,12/15/2018 0:00,30
ee349e0f-be5e-4e84-a721-3beadd5f22c8,973.89,12/16/2018 0:00,30
fb2ac502-e628-4265-8547-b31e941b34b1,1057.4,12/17/2018 0:00,30
6d2143b4-bfd2-4b13-9b73-893efafda47d,1196.3,12/18/2018 0:00,30
c2ef30df-19c5-4ee5-a97f-84ba548e8214,1040.8,12/19/2018 0:00,30
48beac62-a33d-40ed-9647-24b7a6ee3b8d,1064.3,12/20/2018 0:00,30
74063093-a94a-4511-83fd-7c04a4ff19ec,936.02,12/01/18 0:00,31
15d3a2bd-66ec-4e98-940e-19415509fb78,1048.8,12/02/18 0:00,31
3a9be3c8-caa1-4ed5-acd2-2e80238b25e6,1154.7,12/03/18 0:00,31
5dbe49d3-be99-478f-9580-05f54816a55f,1023.9,12/04/18 0:00,31
0d430a7c-fe9f-4c25-b418-36847e539ace,1052,12/05/18 0:00,31
405a18d8-2320-4b36-a72f-39cc4fa0e619,907.1,12/06/18 0:00,31
c368d049-8c55-4dc6-a65f-1b2f4051568d,891.63,12/07/18 0:00,31
37aa8536-8e0c-476f-9331-ffb631fe30e8,1013.5,12/08/18 0:00,31
e35129b2-699b-44ad-a828-d91ad8722626,1034,12/09/18 0:00,31
a9d7a3a8-8f73-4782-8cf2-a6e86b80e5af,1036.8,12/10/18 0:00,31
7e0003a5-2a5c-41dd-99a4-2e1440eb5451,1037.9,12/11/18 0:00,31
c75a591c-d2e1-4077-9a2c-5423f680253b,819.38,12/12/18 0:00,31
1553a8c4-69bb-4ed5-9431-c64150ddfec1,959.17,12/13/2018 0:00,31
dcaa6781-8ffd-438e-843b-efb298aa9285,981.6,12/14/2018 0:00,31
540aa4c4-e804-490f-bc1a-738ad1cc307c,952.65,12/15/2018 0:00,31
3854ebf8-e5bd-4237-a1f9-8f41b7dbdc43,978.56,12/16/2018 0:00,31
bc43b76d-df51-43f7-9f9e-3063c326f67a,873.35,12/17/2018 0:00,31
36627a41-feae-4b1e-a46f-78c075d6e77f,867.46,12/18/2018 0:00,31
b5681b43-d65c-42e7-88c4-c5425ae7bb01,956.99,12/19/2018 0:00,31
102fad08-6921-4f62-98ca-b4c646cd014b,1128.3,12/20/2018 0:00,31
6d1d5b12-8de1-4c01-95c0-84c10da290af,976.2,12/01/18 0:00,32
11c8bbe8-a3fc-4bd3-b747-d645365d5f34,978.49,12/02/18 0:00,32
a9524928-0a02-4451-bdc6-426eaeb6366b,1018.3,12/03/18 0:00,32
75e6bb6b-8e6f-466e-9cae-f7177f2346a9,973.44,12/04/18 0:00,32
105edba2-585b-4e0a-baa1-f70c79adb28a,960.09,12/05/18 0:00,32
368aec69-1548-4562-99ac-0ac7cf0161ea,1274.4,12/06/18 0:00,32
17f772d8-352a-4ea6-a19a-89fc2b1d52d2,1024.1,12/07/18 0:00,32
1b013f3c-1d4d-488b-8d3f-16b7591a78df,1171.4,12/08/18 0:00,32
40035d73-7848-4dea-af7b-393552fd23ed,1060.6,12/09/18 0:00,32
506a7ab5-614e-40b2-8c49-dbcebe4dc17b,966.78,12/10/18 0:00,32
92f60257-c180-4dca-9d89-9236961c3fe3,969.35,12/11/18 0:00,32
7d3c0879-bf77-40b1-a7a9-832350a669c7,968,12/12/18 0:00,32
2935bb65-591e-4d59-80eb-67313064c6fc,929.93,12/13/2018 0:00,32
0a1b9f6a-164f-4fdc-b681-927caf802ca4,979.64,12/14/2018 0:00,32
9c463a2e-a8fa-49c1-a802-760672c7040c,988.28,12/15/2018 0:00,32
